schema,table_name,column_name,datatype,nullable,is_pk,definition
SCM,"SXARCMAssetLockDetail","CreatedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was created including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMAssetLockDetail","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXARCMAssetLockDetail","AssetLockDetailID","bigint",false,true,"Auto generated unique primary key value."
SCM,"SXARCMAssetLockDetail","AssetID","bigint",false,false,"Asset ID"
SCM,"SXARCMAssetLockDetail","AssetType","char(1)",false,false,"Asset Type"
SCM,"SXARCMAssetLockDetail","ActivityID","bigint",false,false,"Stores Activity ID"
SCM,"SXARCMAssetLockDetail","WorkFlowUID","uniqueidentifier",false,false,"Stores Workflow ID"
SCM,"SXARCMAssetLockDetail","LockStatus","int",false,false,"Stores Lock Status"
SCM,"SXARCMAssetLockDetail","StartDTM","datetime",true,false,"Stores Start Time"
SCM,"SXARCMAssetLockDetail","EndDTM","datetime",true,false,"Stores End Time"
SCM,"SXARCMAssetLockDetail","ErrorDetail","varchar(500)",true,false,"Stores Error Details"
SCM,"SXARCMAssetLockDetail","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"CV3OrderSet","SiteID","smallint",true,false,"Identifies the unique distributed database ID where the row was inserted. Distributed databases are no longer supported so this column is deprecated."
SCM,"CV3OrderSet","RepFlags","tinyint",true,false,"Indicates the action in a distributed database environment. Distributed databases are no longer supported so this column is deprecated."
SCM,"CV3OrderSet","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"CV3OrderSet","TouchedBy","varchar(50)",true,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"CV3OrderSet","TouchedWhen","datetime",true,false,"The date and time that the row was last updated and will be based on the Enterprise time zone."
SCM,"CV3OrderSet","CreatedBy","varchar(50)",true,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"CV3OrderSet","CreatedWhen","datetime",true,false,"The date and time that the row was created and will be based on the Enterprise time zone."
SCM,"CV3OrderSet","Active","bit",false,false,"Denotes whether the row is active or not, 0 means the row has been soft deleted or deactivated."
SCM,"CV3OrderSet","GUID","HVCIDdt",false,true,"Unique primary key value."
SCM,"CV3OrderSet","ClientGUID","HVCIDdt",false,false,"Link to CV3Client"
SCM,"CV3OrderSet","ChartGUID","HVCIDdt",false,false,"Link to CV3Chart"
SCM,"CV3OrderSet","ClientVisitGUID","HVCIDdt",false,false,"Link to CV3ClientVisit"
SCM,"CV3OrderSet","OrderSetName","varchar(125)",false,false,"Order set name"
SCM,"CV3OrderSet","OrderSetStatusCode","varchar(30)",true,false,"Order set status code"
SCM,"CV3OrderSet","OrderSetStatusLevelNum","int",true,false,"Order set Status level num"
SCM,"CV3OrderSet","OrderCatalogSetGUID","HVCIDdt",false,false,"Link to CV3OrderCatalogSet.  This references the set found in the order catalog."
SCM,"CV3OrderSet","MultiOrderFormGUID","HVCIDdt",true,false,"The version of the multi order entry form used to create the order set."
SCM,"CV3OrderSet","ParentOrderSetGUID","HVCIDdt",true,false,"Link to the parent order set.  Only applicable if this is a sub-set"
SCM,"CV3OrderSet","StartDtm","datetime",true,false,"Order set start date"
SCM,"CV3OrderSet","StopDtm","datetime",true,false,"Order set stop date"
SCM,"CV3OrderSet","OrderSetType","int",false,false,"Indentifies the type of set"
SCM,"CV3OrderSet","DiscCancelGroupByGUID","HVCIDdt",true,false,"This identfies the order set in which Disc/Cancel behavior is grouped.  If the parent set is controlling this behavior then this links to the parent row.  Otherwise, it is a link to the sub-set.  This is a foreign key into CV3OrderSet"
SCM,"CV3OrderSet","SuspendGroupByGUID","HVCIDdt",true,false,"Like ""DiscCancelGroupByGUID"", except it applies to Suspend/Unsuspended"
SCM,"CV3OrderSet","VerifyGroupByGUID","HVCIDdt",true,false,"Like ""DiscCancelGroupByGUID"", except it applies to Verification"
SCM,"CV3OrderSet","ReleaseGroupByGUID","HVCIDdt",true,false,"Like ""DiscCancelGroupByGUID"", except it applies to order release."
SCM,"CV3OrderSet","ActivateGroupByGUID","HVCIDdt",true,false,"Like ""DiscCancelGroupByGUID"", except it applies to order activation."
SCM,"CV3OrderSet","TaskGroupByGUID","HVCIDdt",true,false,"Like ""DiscCancelGroupByGUID"", except it applies to grouping tasks on the worklist."
SCM,"CV3OrderSet","TaskRescheduleGroupByGUID","HVCIDdt",true,false,"Like ""DiscCancelGroupByGUID"", except it applies to rescheduling tasks"
SCM,"CV3OrderSet","VerificationPolicyCode","varchar(30)",true,false,"The verification policy of this set"
SCM,"CV3OrderSet","AllowReinstateHoursNum","int",true,false,"The number of hours in which orders within the set can be reinstated"
SCM,"CV3OrderSet","MSrepl_tran_version","uniqueidentifier",true,false,"Optimistic lock identifier."
SCM,"CV3OrderSet","VerifyingUserGUID","HVCIDdt",true,false,"User GUID of login user who is verifying the linked orderset."
SCM,"CV3OrderSet","VerifyingDtm","datetime",true,false,"The starting datetime of login user who is verifying the linked orderset."
SCM,"CV3OrderSet","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","TouchedBy","varchar(50)",false,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","TouchedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was last updated including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","CreatedBy","varchar(50)",false,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","CreatedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was created including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","SequenceNumber","int",false,false,"Sequence Number  for Abstract CPT HPCPS Anesthesia Detail"
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","AnesthesiaDetailID","bigint",false,true,"Auto generated unique primary key value."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","AnesthesiologistID","numeric(16, 0)",false,false,"Anesthesiologist ID"
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","AnesthesiaTypeID","int",true,false,"A foreign key to the AnesthesiaTypeID column in the SXARCMAnesthesiaType table."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","AnesthesiaAgentID","int",true,false,"A foreign key to the AnesthesiaAgentID column in the SXARCMAnesthesiaAgent table."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","AnesStartTimeUTC","datetimeoffset(3)",true,false,"Anesthesia Start Time Information in Date"
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","AnesEndTimeUTC","datetimeoffset(3)",true,false,"Anesthesia End Time Information in Date"
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","ElapsedTimeUTC","datetimeoffset(3)",true,false,"Elapsed Time Information in Date"
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","AbstractCPTHPCPSDetailID","bigint",true,false,"A foreign key to the AbstractCPTHPCPSDetailID column in the SXARCMAbstractCPTHPCPSDetail table."
SCM,"SXARCMAbstractCPTHPCPSAnesthesiaDetail","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXAAMFacilityBillingEdits","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"SXAAMFacilityBillingEdits","TouchedBy","varchar(50)",false,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXAAMFacilityBillingEdits","TouchedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was last updated including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXAAMFacilityBillingEdits","CreatedBy","varchar(50)",false,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXAAMFacilityBillingEdits","CreatedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was created including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXAAMFacilityBillingEdits","FacilityGUID","HVCIDdt",false,false,"A foreign key to the GUID column in the CV3Location table."
SCM,"SXAAMFacilityBillingEdits","RunBillingEdits","bit",false,false,"Flag to indicate whether or not to run billing edits"
SCM,"SXAAMFacilityBillingEdits","ShowFatal","bit",false,false,"Flag to indicate whether or not fatal errors should be displayed in the completeness check dialog"
SCM,"SXAAMFacilityBillingEdits","ShowWarning","bit",false,false,"Flag to indicate whether or not warning errors should be displayed in the completeness check dialog"
SCM,"SXAAMFacilityBillingEdits","ShowInformational","bit",false,false,"Flag to indicate whether or not informational errors should be displayed in the completeness check dialog"
SCM,"SXAAMFacilityBillingEdits","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXAAMFacilityBillingEdits","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXAAMVisitDisplayColumnXref","SiteID","smallint",false,false,"Identifies the unique distributed database ID where the row was inserted. Distributed databases are no longer supported so this column is deprecated."
SCM,"SXAAMVisitDisplayColumnXref","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
