schema,table_name,definition,column_count,has_pk
SCM,"SXARCMClaimAdjustField","Stores the formatting details of each field of claim format forms.It holds the fine adjustment for each field in the form.",16,true
SCM,"SXAINVStockListConfig","Table defining Inventory Stock Lists.  A stock list could be a crash cart, a tackle box, or based on the items at a given location.",17,true
SCM,"SXAAMBScriptShortcut","Reference table for shortcuts used when writing prescription instructions.",12,true
SCM,"SXASNAddendum","This table is used to store special comments within a structured note�s addendum section. The addendum is maintained at the Client Document level. It will be a one-to-many situation where a document can have one or more comments.",14,true
SCM,"SXASRGServiceGroup","Name of the surgical specialty, like cardiovascular.",11,true
SCM,"SXAEDIDictionary","Stores EDI system dictionaries.",10,true
SCM,"SXAEHIEMR_BLOB_Documents","This table maps the DocID to the PartitionID so that we can get the Blob data",2,true
SCM,"SXARCMCareLevel","This table is created to store Care Level",11,true
SCM,"SXAKBACLMMProduct","Product data configuration table for CLMM KBMA. To be used to configure product configuration and also for matching scanned codes with products from this table.",18,true
SCM,"CV3IDRange","Used to generate Client IDs.",18,true
SCM,"SXAESMCExceptionDefinitionAvailabilityEventXREF","DefinitionAvailabilities in Master Calendars Exceptions may have restrictions where only certain types of events may be preformed during that time, this XREF holds the events that may be preformed.",11,true
SCM,"CV3AllergyReactionSeverity","This table is used to store reaction severity dictionary",14,true
SCM,"SXAFindPatientSearchOption","Stores search criteria that aids in the finding of patients by insurance Ids",11,true
SCM,"SXARCMAbstractProcedureDetailMapping","Storing Patient Visit Abstract Procedure Mapping Detail",24,true
SCM,"SXAESMCDefinitionAvailabilityLocationXREF","The purpose of this table is to cross reference multiple locations of a Master Calendar Availability Definition.",7,true
SCM,"SXAMMNoteType","This entity contains a list of Note Types.",13,true
SCM,"SXACRTileProblemListTypeXref","Stores Health issue tile configuration.",11,true
SCM,"SXAGNLetterTemplate","Stores the currently active/most recent version of Letter Template. Doc contents and meta data about doc. As well as relations to fields and category",19,true
SCM,"SXARCMPPS3MOutlierEligibleIndicator","Stores the PPS Grouper/Pricer codes for the Outlier Eligible Indicator values.",11,true
SCM,"SXARCMLateChargeConfiguration","This table stores the Late Charge Configuration",15,true
SCM,"CV3ClientDocHistoryARC","Contains older document  records.This table has the history of changes to a client document.",28,true
SCM,"SCMObsComponents","Stores the components of the parameter.",31,true
SCM,"CV3OrderACRSelectIndicationXRef","Cross reference table for storing ACR Select Indications associated with orders",16,true
SCM,"SXASCLTransactionSet","Sunrise Charge Logic Transaction Set Main Header Table which will store the information about the Charges submitted for patient.",19,true
SCM,"SXARCMInsuranceRemittanceAllocation","Storing Insurance Remittance Allocation information like Claim Service Line, Claim Total etc.",11,true
SCM,"SXARCMJobWorkerType","This table will define the job worker types",9,true
SCM,"SXACRTileResultCategoryXref","Contains the list of result categories to display in a results tile",12,true
SCM,"SXAHMEventSeriesDefinition","Defines the dosing rules, or the irregular series definition, associated with a property-condition group of an EventDefinition.  This table is the parent of 1 to many occurrence rules that define when an occurrence will be scheduled, relative to a specific date, as well as the required spacing between the occurrences.",12,true
SCM,"SXARCMCollectionLevelProcessingOverrideMessageXREF","This table will store collection level processing override messages related to collection progression",11,true
SCM,"SXARCMAbstractORCPTHPCPSDetail","Storing Patient Visit Abstract Orthopedic CPT HPCPS Detail",18,true
SCM,"SXASCLCodingStatus","Sunrise Charge Logic Coding Status Table, contains different coding status code and description.",10,true
SCM,"SXAMMMnemonicNote","This entity contains Order Entry Default Notes specific for a Mnemonic.A Generic Item Formulary can have:ONE Default Type = ""Formulary"" andUNLIMITED Default Type = ""Mnemonic""",16,true
SCM,"SXAAMBWMCompositeScheduleXREF","A table to store information about wellness schedules which are comprised of other wellness schedules.",10,true
SCM,"SXARCMRateCodeException","This table is created for configuring exceptions in Rate code configurations screen.",13,true
SCM,"SXARCMTMGLSkipConfig","Holds GL skip config data for transaction master",12,true
SCM,"SXAAMMSPConfigurationVisitTypeXRef","This table is for  MSP Configuration and Visit Type reference",9,false
SCM,"SXADMDiseaseClassificationXREF","A cross reference table for storing the many-to-many relationship between a disease and classification codes.",12,true
SCM,"SXARCMStatementTransactionInfo","Table is a container for statement transactions.",39,true
SCM,"SXARCMSRLocationGroupLocationXREF","Stores Location corresponding to Lacility Group. No update on this table",7,true
SCM,"SXARCMTransactionDiagnosisCodeMapping","Storing relation between Transaction and Diagnosis code",14,true
SCM,"SXAANCMIGJobParamConfig","Config table for parallel jobs for migration",15,true
SCM,"SXARCMAbstractControlStatusHistory","This contains history of abstract data status changes, required for auditing purpose.",12,true
SCM,"SXAANCExamStatusMapping","To maintain exam status mapping records",12,true
SCM,"CV3OrderRecUpdateStatusPolicyMedFieldsXRef","Reference table which stores details related to medication and inpatient order fields configured for Update pending policy.",12,true
SCM,"SXARCMProviderLiabilityConfig","This table contains the Proiver Liability configuration",15,true
SCM,"CV3OrderRecCareProvChangePolicyDtl","Stores data related to Care provider change order reconciliation requrement policy details",20,true
SCM,"SXAMMPharmacyHoursOverride","Stores from/till dates during which regular hours of operations are overridden and backup pharmacy to which labels are routed during that time when override action is to close the pharmacy.",14,true
SCM,"SXARCMAssetReceivableField","Storing Asset Receivable Field Information like Visit Status, Visit Type, Facility etc.",13,true
SCM,"SXADMDisease","Table that stores definitions of diseases currently defined in Disease Manager.",14,true
SCM,"SXASRGSurgeryStaffRoleXRef","Links surgery staff to their roles",11,true
SCM,"SXAANCMasterStatus","To Store Master Status that defines Ancillary Workflow",10,true
SCM,"SXACDDocExSectionSourceType","Configuration table containing the clin doc pullset types available for document exchange mapping",10,true
SCM,"SXAAMBHomeMedicationSummaryDetails","The purpose of this table is to store the patient home medication summary details",16,true
SCM,"SXASRGPreferenceCardSurgeryStaff","links preference cards to Surgery Staff",12,true
SCM,"SXAEISExpressionFunctionArgument","Stores arguments of functions such as soundex, substring, and user-defined functions",16,true
SCM,"SXARCMERPerVisitRate","This table is created to map the AIR Configuration and the Reimbursement method details",14,true
SCM,"SXAESResourceUserGroupPrivilegesXREF","Store Scheduling Security Groups for a Resource",7,true
SCM,"SXARCMERASABaseUnit","It store ASA base Unit file data",11,true
SCM,"SXASRGProcedure","This surgery table contains the surgical procedures that wil be performed in the Operating room.",23,true
SCM,"SXAESApptEvtResourceXREF","Stores event and resource information for an appointment. Note that the scheduling component allows the user to add more than 1 event to an appointment and add resources not originally configured as part of the event to be included in the event (for the current appointment booking only).",25,true
SCM,"SXARCMPPS3MGrouperCallDictionary","Dictionary table for the grouper response",11,true
SCM,"SXARCMPPS3MDictionary","To store PPS 3M Dictionary data",9,true
SCM,"SXAMMScanCodeType","This entity contains a list of types of scan codes that may be used (ex. Robot NDC, Hospital Defined, etc...)",11,true
SCM,"SXASNSourceSectionSourceXref","This table is used to store a cross-reference between SXASNSectionSource and SXASNSection",11,true
SCM,"SXASRGProcedureChargeCode","This surgery table contains the procedure charge codes that will be used in surgical case.",12,true
SCM,"SXAMMPharmacyFillListTime","This entity contains a list of times that an IV fill list will be generated during a given fill period.",11,true
SCM,"SXAANCPROGRESS","Defines the Progress values for Follow-up",10,true
SCM,"SXACCTravelHistory","SCM needs to store the patient travel history as a part of eICR document generation. This table will store the travel history pertaining to the ClientGUID that is in context, via a new dialog",18,true
SCM,"SXACDExDocSectionConfig","Represents sections which are stored by User in Exchange Doc config for Document Catalog",12,true
SCM,"SXARCMDenialConfigPatientResponsibility","This table is used to store Denial Config Patient Responsibilities",23,true
SCM,"SXARCMRevenueCycleDetailInsurancePlanXREF","Table to store the crossover insurance plan details",10,true
SCM,"SXARCMChargeTransaction","This table contains charges for each transaction.",22,true
SCM,"SXARCMProxyRevenueCodeMapping","This table is created to contain the Proxy Revenue Code Mapping ID  to be selected in the Proxy Claim Payer configuration.",12,true
SCM,"SXACDImageAnnotations","To Store the Annotations Charted on the Image Observation in XML Format",11,true
SCM,"SXARCMTooth","This table is created to stores the Tooth information",14,true
SCM,"SXARCMInsuranceRemittanceLocationConfiguration","Storing Insurance Remittance Location configuration information",26,true
SCM,"SXASRGBlockStaffAssignment","The table store information about block staff assignment configuration.",14,true
SCM,"SXARCMLogicalEpisode","Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503.",15,true
